income,age,employment_type,credit_score,past_repayment_history,transaction_behaviour,cash_flow_volatility,rent_payment_on_time,utility_bills_on_time,loan_amount,interest_rate,tenure_years,loan_to_value_ratio,debt_to_income_ratio,loan_to_income_ratio,cross_loan_exposure,declared_value,market_value,price_trend,crime_index,natural_disaster_risk,unemployment_rate,overvaluation_detected,document_consistency_check,synthetic_identity_detected,anomaly_patterns,industry,industry_growth_rate,regional_unemployment,regional_inflation,recession_indicator,portfolio_concentration_risk
76581,34,self_employed,330,good,frugal,low,True,True,852020,9.69,19,0.7,0.37,2.77,4,348194,199919,rising,medium,high,13.1,True,passed,True,"unusual_large_transaction,multiple_ids_used",hospitality,7.5,5.7,5.6,True,medium
26972,46,salaried,559,default,spending_heavy,medium,False,False,313949,6.04,19,0.74,0.25,4.56,2,875437,110038,stable,high,low,8.9,False,passed,True,"sudden_address_change,none",healthcare,-2.3,10.9,3.3,True,low
105284,41,contract,651,good,moderate,low,True,False,952512,5.82,14,0.86,0.1,2.97,1,981918,590339,rising,low,high,8.4,True,failed,False,sudden_address_change,hospitality,-3.1,4.7,9.4,True,low
109760,64,contract,784,late_payments,frugal,medium,True,False,774643,6.83,16,0.5,0.77,2.84,5,632923,359400,falling,high,medium,13.9,True,failed,False,"unusual_large_transaction,multiple_ids_used",healthcare,5.1,7.4,9.8,False,high
50826,58,freelancer,317,default,moderate,high,True,True,865010,7.75,28,0.6,0.28,2.09,0,964375,424912,falling,medium,low,3.8,True,failed,False,none,hospitality,0.9,5.4,8.4,False,medium
66281,49,contract,810,default,frugal,medium,True,False,130623,11.41,6,0.95,0.44,1.95,5,836179,490216,falling,high,medium,12.0,False,failed,True,"multiple_ids_used,sudden_address_change",manufacturing,4.2,8.5,2.4,False,medium
81520,25,self_employed,507,good,moderate,high,True,False,637664,8.1,9,0.6,0.16,4.96,4,439862,118606,stable,low,medium,10.2,True,passed,True,"unusual_large_transaction,sudden_address_change",IT,0.1,6.7,6.6,True,medium
94100,35,freelancer,629,late_payments,spending_heavy,medium,False,True,353423,8.33,14,0.82,0.19,4.02,1,107730,467292,rising,low,high,9.4,True,failed,True,"sudden_address_change,none",IT,7.3,8.0,3.2,True,high
92018,42,self_employed,845,default,frugal,high,True,False,631514,5.83,15,0.85,0.68,1.58,0,134616,449861,rising,medium,high,6.4,False,failed,True,sudden_address_change,retail,2.2,2.8,3.2,False,low
88161,58,salaried,501,default,moderate,low,True,True,216503,10.96,8,0.86,0.28,4.39,0,210493,635298,rising,high,medium,7.1,True,passed,False,none,manufacturing,-1.0,3.1,7.7,False,low
91788,22,salaried,683,mixed,frugal,low,False,False,88381,6.7,9,0.65,0.23,4.86,4,394070,655936,falling,high,medium,3.8,True,passed,False,"sudden_address_change,none",construction,1.4,5.7,9.9,True,high
69584,31,freelancer,654,late_payments,frugal,medium,False,True,733691,5.43,19,0.78,0.78,2.52,5,740991,267311,stable,high,low,14.0,False,passed,True,multiple_ids_used,IT,5.8,4.5,5.0,False,medium
30043,63,freelancer,730,default,moderate,low,True,False,152687,5.53,29,0.67,0.26,5.96,3,957582,858721,rising,high,low,10.6,True,passed,False,"unusual_large_transaction,multiple_ids_used",construction,0.6,8.1,2.7,True,medium
41312,28,salaried,474,default,moderate,low,True,True,993085,5.04,19,0.59,0.35,3.05,1,551352,434701,rising,low,high,6.6,False,passed,True,none,construction,-1.2,4.9,1.4,False,medium
31058,33,freelancer,424,good,spending_heavy,low,True,False,158504,7.64,29,0.69,0.74,1.46,1,375433,720036,falling,low,medium,7.0,False,passed,False,multiple_ids_used,healthcare,-4.3,11.4,6.8,True,low
53741,56,self_employed,805,default,spending_heavy,high,False,True,843026,5.9,16,0.54,0.58,2.81,5,512695,840747,falling,medium,high,9.4,False,passed,False,unusual_large_transaction,manufacturing,-2.5,6.7,2.0,False,low
115845,65,self_employed,405,good,spending_heavy,medium,False,True,851410,10.4,24,0.72,0.13,2.14,4,874590,887906,rising,low,high,13.5,True,failed,False,"sudden_address_change,unusual_large_transaction",manufacturing,-0.4,3.6,2.2,True,high
148925,42,contract,777,default,frugal,high,True,True,465780,5.38,12,0.69,0.71,5.62,1,948733,747621,stable,high,medium,3.8,False,failed,True,unusual_large_transaction,construction,-1.9,10.1,2.0,False,low
23257,48,salaried,820,mixed,frugal,low,True,True,719041,8.19,23,0.69,0.18,1.65,4,653805,265933,falling,low,low,4.1,True,failed,False,"multiple_ids_used,sudden_address_change",hospitality,-4.9,5.6,6.9,False,high
41385,29,freelancer,643,default,moderate,low,True,False,470989,10.57,8,0.65,0.74,2.3,3,247925,245346,stable,low,high,7.8,False,failed,False,"sudden_address_change,none",hospitality,0.9,7.5,7.7,True,medium
104696,35,self_employed,422,default,frugal,low,False,True,375557,5.11,29,0.85,0.71,4.7,4,707356,725529,rising,high,medium,11.8,False,passed,True,"unusual_large_transaction,sudden_address_change",manufacturing,1.6,11.3,7.0,False,medium
104055,49,self_employed,314,default,moderate,high,False,True,864006,5.87,21,0.69,0.78,5.92,5,406999,97728,stable,high,low,4.6,False,failed,True,"unusual_large_transaction,multiple_ids_used",healthcare,-4.3,9.7,4.1,True,low
87074,46,self_employed,492,default,frugal,high,False,True,381906,6.22,10,0.89,0.54,1.84,0,805014,186767,falling,medium,high,5.5,False,passed,True,none,healthcare,4.9,2.2,5.8,True,low
34967,33,contract,302,good,frugal,high,False,False,727873,11.38,25,0.69,0.49,1.51,4,340522,477022,stable,high,high,13.0,True,failed,True,"multiple_ids_used,none",construction,5.6,4.7,2.6,False,high
90078,42,freelancer,484,good,moderate,high,True,True,534466,6.43,19,0.6,0.33,4.14,3,929261,92375,rising,medium,low,6.4,True,failed,True,sudden_address_change,hospitality,2.1,2.6,1.9,True,low
46058,25,contract,388,good,moderate,high,False,True,871943,7.14,28,0.53,0.48,2.15,0,148851,377505,falling,low,low,6.1,False,failed,True,none,healthcare,2.7,8.4,3.3,True,medium
130414,43,contract,800,default,frugal,high,False,True,452813,7.27,23,0.91,0.3,4.42,1,413259,233011,rising,low,low,10.8,True,failed,False,"none,sudden_address_change",hospitality,1.6,3.9,1.5,False,medium
112650,49,self_employed,676,good,frugal,medium,True,False,422564,6.01,20,0.85,0.56,5.7,0,566294,815424,falling,low,high,11.7,False,failed,True,"unusual_large_transaction,multiple_ids_used",construction,7.3,10.3,4.7,False,low
82473,51,self_employed,528,late_payments,frugal,medium,False,False,768945,9.07,19,0.72,0.52,5.66,1,813545,744166,falling,high,medium,13.5,True,failed,True,"unusual_large_transaction,multiple_ids_used",construction,4.1,8.5,6.6,False,high
30914,28,salaried,755,mixed,spending_heavy,low,False,False,907255,6.69,27,0.89,0.73,3.17,1,416935,647624,falling,low,medium,3.6,False,failed,True,"sudden_address_change,multiple_ids_used",manufacturing,5.7,7.6,8.3,False,low
65659,47,contract,456,default,spending_heavy,medium,False,True,93531,10.23,7,0.8,0.29,1.73,5,939027,423654,falling,medium,high,9.5,True,failed,True,"none,multiple_ids_used",retail,-4.2,3.2,3.4,False,medium
101806,23,freelancer,506,good,moderate,high,True,True,430893,9.44,8,0.81,0.73,5.82,4,183055,818995,stable,medium,low,4.8,False,passed,True,"sudden_address_change,none",construction,-0.7,2.3,6.4,False,high
123910,57,freelancer,451,late_payments,frugal,medium,True,True,403234,5.96,17,0.89,0.71,1.59,5,440440,785686,rising,low,medium,13.8,True,passed,False,"multiple_ids_used,sudden_address_change",hospitality,2.5,11.0,6.1,False,low
146535,34,freelancer,357,default,spending_heavy,medium,False,True,535494,11.31,6,0.83,0.5,3.21,4,482974,346204,stable,medium,low,4.7,True,passed,True,sudden_address_change,IT,-0.1,9.6,3.0,False,low
67547,34,contract,463,late_payments,moderate,high,True,False,114614,8.35,5,0.58,0.61,1.84,4,324931,331119,rising,low,medium,3.2,False,passed,True,none,retail,1.2,11.8,1.7,True,low
49990,35,contract,395,mixed,moderate,low,False,False,732313,11.43,24,0.58,0.38,5.46,5,965985,378749,falling,high,low,6.9,False,failed,True,"multiple_ids_used,sudden_address_change",retail,5.7,5.6,9.4,True,high
109103,57,salaried,713,default,frugal,medium,True,False,701625,9.88,19,0.58,0.34,1.42,5,202269,642735,rising,low,low,11.2,True,failed,True,"unusual_large_transaction,sudden_address_change",retail,3.1,10.9,9.6,False,medium
122912,50,freelancer,765,default,spending_heavy,low,True,False,252071,11.24,8,0.65,0.17,2.55,4,673093,708972,rising,medium,high,6.4,True,failed,False,unusual_large_transaction,healthcare,3.0,4.1,9.7,True,low
49021,27,contract,498,mixed,spending_heavy,medium,False,False,71184,5.27,22,0.91,0.32,2.87,4,336002,658332,falling,high,medium,12.3,True,passed,True,"none,multiple_ids_used",healthcare,5.8,3.7,5.7,True,high
53815,63,salaried,686,default,spending_heavy,high,False,False,289489,8.5,16,0.7,0.37,2.39,5,450600,926124,rising,high,high,6.1,True,failed,True,none,manufacturing,-3.9,7.3,6.5,False,medium
125784,47,self_employed,576,default,moderate,high,False,True,156574,7.35,22,0.58,0.44,4.38,5,550447,915425,rising,medium,low,6.7,False,passed,True,"none,multiple_ids_used",IT,-2.9,8.7,2.3,True,medium
66237,59,contract,303,late_payments,moderate,high,True,True,716464,10.78,17,0.53,0.58,2.44,4,780636,389621,falling,low,low,8.3,False,passed,True,"multiple_ids_used,none",healthcare,-2.6,6.2,5.2,True,medium
34513,41,self_employed,387,late_payments,spending_heavy,high,False,True,745434,11.09,22,0.58,0.79,3.15,0,913045,924143,falling,medium,low,10.6,False,failed,True,multiple_ids_used,retail,6.5,9.1,4.4,True,low
70869,28,contract,543,mixed,frugal,high,False,True,176435,10.87,28,0.64,0.29,4.38,4,526389,930441,rising,low,low,11.6,True,passed,True,unusual_large_transaction,retail,-1.9,6.3,1.2,True,low
87602,59,freelancer,561,default,moderate,medium,True,True,509975,10.02,17,0.52,0.56,4.91,4,145848,717202,stable,low,low,13.2,False,passed,True,"unusual_large_transaction,sudden_address_change",retail,6.6,11.9,1.6,True,high
49003,25,freelancer,366,late_payments,moderate,high,False,True,419425,7.14,28,0.86,0.59,3.2,4,708574,124657,rising,low,medium,13.1,True,passed,True,multiple_ids_used,construction,5.3,2.8,1.7,False,low
122342,30,salaried,388,late_payments,frugal,medium,False,False,521376,8.08,8,0.65,0.37,1.3,1,405512,886061,falling,high,low,5.4,False,passed,False,unusual_large_transaction,construction,0.4,6.2,8.8,False,high
88088,25,salaried,683,good,frugal,low,False,False,781797,11.02,17,0.95,0.59,5.5,1,359750,797139,rising,high,high,10.3,True,passed,False,none,retail,-3.1,8.2,1.8,False,medium
122003,22,salaried,669,default,spending_heavy,low,False,True,66277,9.48,20,0.86,0.3,5.84,1,469169,624230,rising,low,medium,3.8,True,passed,True,multiple_ids_used,IT,0.2,3.3,6.3,False,high
100731,45,self_employed,832,mixed,frugal,medium,True,True,286563,8.95,30,0.89,0.78,4.62,0,589357,414848,rising,high,low,9.3,True,failed,True,"multiple_ids_used,unusual_large_transaction",hospitality,-4.0,4.3,8.2,False,low
49876,37,salaried,355,default,spending_heavy,medium,True,True,587928,5.14,22,0.94,0.62,2.48,2,600527,476539,rising,high,low,7.0,True,passed,False,"unusual_large_transaction,multiple_ids_used",retail,2.1,2.0,8.7,True,high
20551,21,salaried,764,good,moderate,medium,False,False,512770,11.62,25,0.74,0.3,1.85,0,447896,425976,rising,medium,high,3.7,False,passed,True,none,hospitality,-3.4,9.6,6.4,True,medium
106394,61,freelancer,732,default,spending_heavy,high,True,False,923156,7.18,15,0.92,0.38,3.26,0,847327,249663,rising,medium,low,4.4,False,failed,False,unusual_large_transaction,manufacturing,0.9,3.0,6.7,False,medium
129168,54,contract,534,late_payments,moderate,high,True,True,361390,9.68,30,0.83,0.67,5.79,5,200017,449256,stable,medium,low,4.9,True,passed,True,"unusual_large_transaction,none",construction,-3.6,10.6,5.5,False,low
145075,27,salaried,772,default,moderate,high,True,False,808597,8.99,23,0.53,0.22,4.28,0,513966,921320,falling,low,low,10.5,True,passed,False,"none,sudden_address_change",construction,-1.8,5.2,3.8,True,low
61096,54,salaried,642,late_payments,moderate,low,True,False,693211,7.87,21,0.81,0.47,5.0,2,339243,332372,rising,medium,high,14.5,True,failed,True,sudden_address_change,retail,0.9,5.4,3.9,True,medium
115421,33,contract,661,mixed,spending_heavy,low,False,True,175517,10.18,24,0.92,0.38,3.56,3,280678,887168,rising,medium,low,4.7,True,passed,False,multiple_ids_used,manufacturing,3.5,9.5,3.0,False,high
123427,49,freelancer,416,default,moderate,high,True,False,406931,6.59,8,0.68,0.51,1.8,5,804730,201445,falling,high,high,12.9,True,passed,False,"unusual_large_transaction,sudden_address_change",retail,-0.4,3.8,9.8,False,low
71881,28,self_employed,823,mixed,frugal,high,True,False,525013,10.0,16,0.54,0.26,1.54,1,475251,90833,stable,low,high,8.2,False,passed,False,"none,sudden_address_change",healthcare,6.7,5.6,2.5,False,medium
138871,64,contract,534,default,frugal,high,True,True,520431,6.09,30,0.87,0.46,1.1,0,453348,371211,falling,low,medium,12.3,False,failed,True,"multiple_ids_used,unusual_large_transaction",hospitality,-1.6,5.9,1.5,False,low
142218,46,freelancer,420,late_payments,spending_heavy,high,False,False,680125,7.16,6,0.55,0.63,3.68,2,519538,389711,rising,medium,medium,9.1,False,failed,False,"sudden_address_change,multiple_ids_used",IT,-2.6,10.2,1.8,False,high
72627,28,freelancer,767,late_payments,spending_heavy,high,True,True,550955,11.62,11,0.9,0.25,5.95,1,699456,155215,stable,low,medium,5.8,False,passed,True,sudden_address_change,IT,-1.0,5.6,9.3,False,low
125885,38,contract,717,late_payments,spending_heavy,low,True,False,369532,9.44,6,0.71,0.58,4.86,1,971657,354656,stable,low,high,7.0,False,failed,True,none,healthcare,-3.7,4.9,7.0,False,high
140929,30,salaried,551,good,frugal,low,False,True,482660,7.68,12,0.89,0.21,1.46,0,217676,495929,stable,medium,medium,7.9,False,passed,True,none,retail,2.4,11.7,2.5,True,low
77593,63,freelancer,379,good,spending_heavy,medium,True,True,335143,10.89,17,0.73,0.39,2.47,0,577259,734288,rising,low,medium,3.2,False,passed,True,"unusual_large_transaction,none",retail,0.1,10.4,1.9,False,high
25217,62,self_employed,842,default,frugal,high,True,False,383755,9.58,20,0.84,0.8,3.65,2,288325,612003,rising,high,low,10.4,False,passed,False,sudden_address_change,hospitality,-4.7,5.1,7.3,False,high
147477,46,contract,391,default,spending_heavy,low,False,False,522664,7.33,28,0.8,0.76,1.68,3,533892,864399,stable,low,medium,9.7,False,failed,True,"sudden_address_change,multiple_ids_used",IT,-1.9,3.2,9.5,False,low
65331,24,salaried,353,default,spending_heavy,high,True,False,590785,7.03,8,0.94,0.28,3.93,2,956606,343361,falling,medium,medium,13.6,True,passed,True,"none,multiple_ids_used",IT,-2.3,10.9,6.2,False,low
128448,54,freelancer,480,late_payments,moderate,medium,False,False,791337,6.03,8,0.69,0.38,4.49,4,865283,633150,falling,medium,medium,13.0,False,failed,True,"none,sudden_address_change",retail,1.6,3.8,1.5,False,medium
62700,60,salaried,636,mixed,spending_heavy,medium,False,True,443179,8.28,22,0.54,0.68,4.5,4,287334,472537,stable,medium,high,4.7,True,passed,True,"none,sudden_address_change",healthcare,-3.8,11.0,6.0,True,low
72197,42,contract,714,good,spending_heavy,high,False,False,284001,11.4,14,0.54,0.76,5.12,2,808861,439547,rising,high,medium,6.1,False,failed,False,unusual_large_transaction,manufacturing,7.4,5.9,5.1,True,high
85625,45,contract,380,mixed,spending_heavy,medium,False,True,462318,6.59,16,0.63,0.74,5.42,2,367048,601924,stable,high,high,8.5,True,failed,False,none,IT,3.1,2.9,8.6,False,high
142963,49,self_employed,455,late_payments,frugal,low,True,False,869232,5.51,14,0.73,0.12,4.82,3,435811,633534,rising,low,medium,8.3,True,passed,False,"unusual_large_transaction,sudden_address_change",construction,6.4,10.1,6.0,True,high
58941,38,freelancer,529,default,spending_heavy,medium,True,False,896369,5.87,17,0.63,0.45,5.22,0,223862,323009,stable,low,low,3.3,False,passed,False,none,construction,1.1,6.6,9.5,False,low
99593,64,salaried,675,good,spending_heavy,medium,True,False,425056,9.05,6,0.7,0.43,3.29,1,711786,109443,rising,high,medium,13.2,True,passed,True,"multiple_ids_used,unusual_large_transaction",healthcare,2.0,7.0,3.8,True,medium
84899,51,salaried,713,late_payments,spending_heavy,low,False,False,718205,6.34,27,0.63,0.39,5.17,5,453297,875243,falling,high,high,12.4,True,passed,False,unusual_large_transaction,retail,-0.6,7.6,5.4,False,high
123363,51,freelancer,504,default,spending_heavy,medium,True,False,631056,11.13,29,0.78,0.63,3.32,1,719359,674633,rising,high,low,6.4,False,failed,True,"unusual_large_transaction,none",retail,-5.0,6.0,2.3,True,high
131258,23,contract,501,default,moderate,low,True,False,57672,9.09,6,0.56,0.15,2.15,5,189260,111200,rising,high,medium,11.5,True,passed,False,none,retail,6.2,7.2,5.6,False,medium
92550,21,salaried,442,mixed,moderate,low,False,True,272494,8.56,21,0.76,0.38,3.32,1,310353,883248,stable,high,high,3.8,False,passed,False,"unusual_large_transaction,multiple_ids_used",retail,6.5,10.7,1.9,False,low
49250,41,freelancer,407,good,frugal,high,False,False,598231,7.86,30,0.93,0.63,1.05,4,321386,825984,stable,low,low,4.5,False,passed,False,unusual_large_transaction,construction,1.9,2.9,7.1,False,high
84795,38,freelancer,557,good,frugal,medium,True,True,488785,11.91,17,0.65,0.35,1.52,0,912305,462573,falling,medium,high,3.2,False,passed,False,"unusual_large_transaction,none",hospitality,7.3,6.5,8.0,True,low
76782,39,freelancer,304,mixed,spending_heavy,low,True,True,179007,5.07,25,0.64,0.37,1.23,0,465253,537075,rising,low,medium,5.1,False,passed,False,"none,sudden_address_change",healthcare,-3.1,4.9,4.8,True,low
110785,28,self_employed,623,mixed,frugal,high,True,True,904443,6.51,17,0.68,0.76,1.33,4,983042,539428,rising,low,medium,3.7,True,passed,True,none,IT,5.4,11.9,1.2,False,low
113997,48,freelancer,658,default,frugal,low,True,True,995733,8.56,7,0.58,0.51,4.47,5,669146,476838,falling,high,medium,6.2,True,failed,True,"none,multiple_ids_used",manufacturing,2.7,4.8,2.7,False,high
106388,65,freelancer,362,good,frugal,medium,False,True,120373,5.67,12,0.84,0.72,5.28,0,901593,491940,rising,low,high,8.5,False,passed,False,"none,sudden_address_change",construction,7.8,3.1,5.2,False,medium
26119,34,self_employed,710,late_payments,frugal,low,True,False,157848,10.28,30,0.72,0.36,1.17,5,654036,603424,stable,high,low,14.8,False,failed,True,"sudden_address_change,none",manufacturing,-3.0,8.7,6.5,False,high
97812,56,salaried,755,late_payments,frugal,medium,False,True,730710,7.39,11,0.8,0.73,5.5,5,605645,819598,falling,low,high,10.8,False,passed,False,none,construction,1.6,6.3,1.9,True,low
132375,34,freelancer,813,mixed,spending_heavy,low,False,True,914097,8.95,12,0.72,0.69,5.54,0,779126,513790,stable,low,low,10.8,False,failed,False,unusual_large_transaction,retail,4.7,3.4,9.9,True,medium
29706,59,self_employed,564,late_payments,frugal,high,True,False,211994,9.71,16,0.74,0.61,4.66,4,536379,396396,rising,high,medium,11.4,False,failed,True,none,healthcare,4.5,6.4,9.7,False,low
31746,34,salaried,427,late_payments,spending_heavy,high,False,False,797019,7.87,15,0.75,0.61,5.55,0,263108,894930,rising,low,low,10.2,False,failed,False,unusual_large_transaction,construction,6.5,11.6,1.6,False,low
